Datetime,NEM NNSW SOLAR,NEM TAS SOLAR,NEM SQ WIND,NEM GG SOLAR,NEM VIC SOLAR,NEM CNQ WIND,NEM SNSW SOLAR,NEM VIC WIND,NEM SNW WIND,NEM TAS WIND,NEM CNSW SOLAR,NEM NNSW WIND,NEM SNSW WIND,NEM SNW SOLAR,NEM SA SOLAR,NEM SQ SOLAR,NEM SA WIND,NEM CNQ SOLAR,NEM GG WIND,NEM CNSW WIND,C&I NNSW SOLAR,C&I TAS SOLAR,C&I SQ WIND,C&I GG SOLAR,C&I VIC SOLAR,C&I CNQ WIND,C&I SNSW SOLAR,C&I VIC WIND,C&I SNW WIND,C&I TAS WIND,C&I CNSW SOLAR,C&I NNSW WIND,C&I SNSW WIND,C&I SNW SOLAR,C&I SA SOLAR,C&I SQ SOLAR,C&I SA WIND,C&I CNQ SOLAR,C&I GG WIND,C&I CNSW WIND
24/7/35 4:00,0,0,0.666,0,0,0.754,0,0.259,0.115,0.665,0,0.716,0.236,0,0,0,0.67,0,0.914,0.582,0,0,0.666,0,0,0.754,0,0.259,0.115,0.665,0,0.716,0.236,0,0,0,0.67,0,0.914,0.582
24/7/35 5:00,0,0,0.589,0,0,0.758,0,0.298,0.158,0.847,0,0.454,0.201,0,0,0,0.718,0,0.937,0.464,0,0,0.589,0,0,0.758,0,0.298,0.158,0.847,0,0.454,0.201,0,0,0,0.718,0,0.937,0.464
24/7/35 6:00,0,0,0.597,0,0,0.604,0,0.308,0.166,0.766,0,0.282,0.161,0,0,0,0.739,0,0.914,0.396,0,0,0.597,0,0,0.604,0,0.308,0.166,0.766,0,0.282,0.161,0,0,0,0.739,0,0.914,0.396
24/7/35 7:00,0.19,0.001,0.603,0.026,0.002,0.513,0.018,0.228,0.194,0.694,0.065,0.218,0.167,0.04,0,0.055,0.8,0.115,0.919,0.298,0.19,0.001,0.603,0.026,0.002,0.513,0.018,0.228,0.194,0.694,0.065,0.218,0.167,0.04,0,0.055,0.8,0.115,0.919,0.298
24/7/35 8:00,0.603,0.141,0.492,0.069,0.093,0.296,0.301,0.198,0.107,0.576,0.569,0.138,0.137,0.184,0.139,0.188,0.767,0.2,0.925,0.183,0.603,0.141,0.492,0.069,0.093,0.296,0.301,0.198,0.107,0.576,0.569,0.138,0.137,0.184,0.139,0.188,0.767,0.2,0.925,0.183
24/7/35 9:00,0.786,0.363,0.509,0.267,0.215,0.206,0.707,0.083,0.052,0.486,0.749,0.094,0.091,0.276,0.437,0.552,0.637,0.328,0.925,0.075,0.786,0.363,0.509,0.267,0.215,0.206,0.707,0.083,0.052,0.486,0.749,0.094,0.091,0.276,0.437,0.552,0.637,0.328,0.925,0.075
24/7/35 10:00,0.741,0.222,0.415,0.311,0.135,0.19,0.686,0.03,0.034,0.512,0.719,0.073,0.033,0.261,0.602,0.66,0.529,0.283,0.819,0.029,0.741,0.222,0.415,0.311,0.135,0.19,0.686,0.03,0.034,0.512,0.719,0.073,0.033,0.261,0.602,0.66,0.529,0.283,0.819,0.029
24/7/35 11:00,0.68,0.318,0.321,0.452,0.143,0.206,0.603,0.037,0.033,0.571,0.668,0.059,0.011,0.536,0.564,0.658,0.434,0.128,0.628,0.019,0.68,0.318,0.321,0.452,0.143,0.206,0.603,0.037,0.033,0.571,0.668,0.059,0.011,0.536,0.564,0.658,0.434,0.128,0.628,0.019
24/7/35 12:00,0.68,0.38,0.268,0.408,0.181,0.268,0.509,0.048,0.033,0.633,0.652,0.053,0.01,0.589,0.497,0.604,0.334,0.084,0.387,0.007,0.68,0.38,0.268,0.408,0.181,0.268,0.509,0.048,0.033,0.633,0.652,0.053,0.01,0.589,0.497,0.604,0.334,0.084,0.387,0.007
24/7/35 13:00,0.699,0.424,0.218,0.232,0.13,0.271,0.591,0.042,0.049,0.571,0.65,0.03,0.004,0.633,0.458,0.538,0.197,0.027,0.258,0.002,0.699,0.424,0.218,0.232,0.13,0.271,0.591,0.042,0.049,0.571,0.65,0.03,0.004,0.633,0.458,0.538,0.197,0.027,0.258,0.002
24/7/35 14:00,0.66,0.48,0.176,0.195,0.091,0.249,0.594,0.071,0.084,0.521,0.676,0.024,0.004,0.68,0.459,0.302,0.109,0.033,0.156,0.005,0.66,0.48,0.176,0.195,0.091,0.249,0.594,0.071,0.084,0.521,0.676,0.024,0.004,0.68,0.459,0.302,0.109,0.033,0.156,0.005
24/7/35 15:00,0.579,0.355,0.146,0.154,0.063,0.26,0.55,0.092,0.087,0.595,0.468,0.031,0.01,0.701,0.453,0.223,0.065,0.124,0.157,0.012,0.579,0.355,0.146,0.154,0.063,0.26,0.55,0.092,0.087,0.595,0.468,0.031,0.01,0.701,0.453,0.223,0.065,0.124,0.157,0.012
24/7/35 16:00,0.175,0.058,0.199,0.039,0.048,0.315,0.219,0.125,0.174,0.716,0.142,0.06,0.011,0.214,0.371,0.094,0.056,0.071,0.215,0.044,0.175,0.058,0.199,0.039,0.048,0.315,0.219,0.125,0.174,0.716,0.142,0.06,0.011,0.214,0.371,0.094,0.056,0.071,0.215,0.044
24/7/35 17:00,9.89E-05,0,0.382,0.016,0.007,0.364,0.012,0.174,0.178,0.742,0,0.108,0.026,0.001,0.049,0.001,0.087,0.014,0.48,0.059,9.89E-05,0,0.382,0.016,0.007,0.364,0.012,0.174,0.178,0.742,0,0.108,0.026,0.001,0.049,0.001,0.087,0.014,0.48,0.059
24/7/35 18:00,0,0,0.618,0,0,0.363,0,0.205,0.212,0.717,0,0.158,0.049,0,0,0,0.198,0,0.737,0.03,0,0,0.618,0,0,0.363,0,0.205,0.212,0.717,0,0.158,0.049,0,0,0,0.198,0,0.737,0.03
24/7/35 19:00,0,0,0.748,0,0,0.286,0,0.166,0.179,0.689,0,0.332,0.07,0,0,0,0.302,0,0.837,0.023,0,0,0.748,0,0,0.286,0,0.166,0.179,0.689,0,0.332,0.07,0,0,0,0.302,0,0.837,0.023
24/7/35 20:00,0,0,0.834,0,0,0.325,0,0.207,0.132,0.776,0,0.602,0.037,0,0,0,0.401,0,0.886,0.149,0,0,0.834,0,0,0.325,0,0.207,0.132,0.776,0,0.602,0.037,0,0,0,0.401,0,0.886,0.149
24/7/35 21:00,0,0,0.76,0,0,0.414,0,0.179,0.147,0.853,0,0.785,0.018,0,0,0,0.607,0,0.915,0.334,0,0,0.76,0,0,0.414,0,0.179,0.147,0.853,0,0.785,0.018,0,0,0,0.607,0,0.915,0.334
24/7/35 22:00,0,0,0.746,0,0,0.369,0,0.199,0.081,0.913,0,0.78,0.01,0,0,0,0.66,0,0.926,0.589,0,0,0.746,0,0,0.369,0,0.199,0.081,0.913,0,0.78,0.01,0,0,0,0.66,0,0.926,0.589
24/7/35 23:00,0,0,0.753,0,0,0.279,0,0.249,0.043,0.93,0,0.709,0.024,0,0,0,0.606,0,0.926,0.785,0,0,0.753,0,0,0.279,0,0.249,0.043,0.93,0,0.709,0.024,0,0,0,0.606,0,0.926,0.785
25/7/35 0:00,0,0,0.77,0,0,0.317,0,0.21,0.021,0.939,0,0.698,0.052,0,0,0,0.522,0,0.918,0.852,0,0,0.77,0,0,0.317,0,0.21,0.021,0.939,0,0.698,0.052,0,0,0,0.522,0,0.918,0.852
25/7/35 1:00,0,0,0.769,0,0,0.28,0,0.183,0.013,0.954,0,0.724,0.062,0,0,0,0.512,0,0.861,0.879,0,0,0.769,0,0,0.28,0,0.183,0.013,0.954,0,0.724,0.062,0,0,0,0.512,0,0.861,0.879
25/7/35 2:00,0,0,0.77,0,0,0.577,0,0.1,0.015,0.966,0,0.645,0.057,0,0,0,0.558,0,0.885,0.873,0,0,0.77,0,0,0.577,0,0.1,0.015,0.966,0,0.645,0.057,0,0,0,0.558,0,0.885,0.873
25/7/35 3:00,0,0,0.785,0,0,0.573,0,0.094,0.021,0.968,0,0.544,0.048,0,0,0,0.637,0,0.886,0.822,0,0,0.785,0,0,0.573,0,0.094,0.021,0.968,0,0.544,0.048,0,0,0,0.637,0,0.886,0.822
25/7/35 4:00,0,0,0.803,0,0,0.256,0,0.084,0.012,0.954,0,0.432,0.066,0,0,0,0.671,0,0.899,0.752,0,0,0.803,0,0,0.256,0,0.084,0.012,0.954,0,0.432,0.066,0,0,0,0.671,0,0.899,0.752
25/7/35 5:00,0,0,0.769,0,0,0.151,0,0.106,0.01,0.956,0,0.352,0.061,0,0,0,0.688,0,0.906,0.665,0,0,0.769,0,0,0.151,0,0.106,0.01,0.956,0,0.352,0.061,0,0,0,0.688,0,0.906,0.665
25/7/35 6:00,0,0,0.719,0,0,0.877,0,0.092,0.019,0.964,0,0.284,0.07,0,0,0,0.65,0,0.872,0.571,0,0,0.719,0,0,0.877,0,0.092,0.019,0.964,0,0.284,0.07,0,0,0,0.65,0,0.872,0.571
25/7/35 7:00,0.029,0.001,0.366,0.036,0.002,0.897,0.022,0.134,0.007,0.967,0.053,0.244,0.061,0.042,0,0.026,0.679,0.012,0.835,0.561,0.029,0.001,0.366,0.036,0.002,0.897,0.022,0.134,0.007,0.967,0.053,0.244,0.061,0.042,0,0.026,0.679,0.012,0.835,0.561
25/7/35 8:00,0.068,0.121,0.133,0.197,0.083,0.558,0.223,0.163,0.001,0.955,0.323,0.148,0.047,0.372,0.165,0.071,0.66,0.02,0.678,0.434,0.068,0.121,0.133,0.197,0.083,0.558,0.223,0.163,0.001,0.955,0.323,0.148,0.047,0.372,0.165,0.071,0.66,0.02,0.678,0.434
25/7/35 9:00,0.244,0.314,0.231,0.374,0.32,0.511,0.49,0.123,0.001,0.924,0.5,0.092,0.026,0.713,0.315,0.122,0.558,0.086,0.367,0.194,0.244,0.314,0.231,0.374,0.32,0.511,0.49,0.123,0.001,0.924,0.5,0.092,0.026,0.713,0.315,0.122,0.558,0.086,0.367,0.194
25/7/35 10:00,0.45,0.381,0.162,0.26,0.406,0.47,0.441,0.105,0.002,0.928,0.498,0.024,0.01,0.675,0.336,0.218,0.457,0.126,0.249,0.044,0.45,0.381,0.162,0.26,0.406,0.47,0.441,0.105,0.002,0.928,0.498,0.024,0.01,0.675,0.336,0.218,0.457,0.126,0.249,0.044
25/7/35 11:00,0.449,0.402,0.168,0.339,0.313,0.162,0.568,0.076,0.002,0.939,0.534,0.002,0.005,0.615,0.343,0.272,0.305,0.074,0.086,0.003,0.449,0.402,0.168,0.339,0.313,0.162,0.568,0.076,0.002,0.939,0.534,0.002,0.005,0.615,0.343,0.272,0.305,0.074,0.086,0.003
25/7/35 12:00,0.444,0.48,0.128,0.062,0.244,0.104,0.562,0.035,0.005,0.941,0.575,0,0.011,0.599,0.439,0.315,0.183,0.156,0.013,0.01,0.444,0.48,0.128,0.062,0.244,0.104,0.562,0.035,0.005,0.941,0.575,0,0.011,0.599,0.439,0.315,0.183,0.156,0.013,0.01
25/7/35 13:00,0.434,0.534,0.146,0.298,0.189,0.107,0.607,0.024,0.037,0.945,0.573,0.005,0.011,0.63,0.542,0.238,0.128,0.08,0.001,0.018,0.434,0.534,0.146,0.298,0.189,0.107,0.607,0.024,0.037,0.945,0.573,0.005,0.011,0.63,0.542,0.238,0.128,0.08,0.001,0.018
25/7/35 14:00,0.376,0.55,0.149,0.202,0.112,0.071,0.673,0.02,0.064,0.915,0.592,0.011,0.012,0.683,0.596,0.129,0.089,0.197,0.004,0.014,0.376,0.55,0.149,0.202,0.112,0.071,0.673,0.02,0.064,0.915,0.592,0.011,0.012,0.683,0.596,0.129,0.089,0.197,0.004,0.014
25/7/35 15:00,0.263,0.301,0.132,0.604,0.073,0.019,0.698,0.038,0.094,0.84,0.501,0.031,0.011,0.699,0.567,0.068,0.072,0.042,0.002,0.012,0.263,0.301,0.132,0.604,0.073,0.019,0.698,0.038,0.094,0.84,0.501,0.031,0.011,0.699,0.567,0.068,0.072,0.042,0.002,0.012
25/7/35 16:00,0.085,0.058,0.173,0.233,0.046,0.029,0.259,0.051,0.112,0.8,0.137,0.02,0.012,0.215,0.387,0.046,0.065,0.021,0.001,0.004,0.085,0.058,0.173,0.233,0.046,0.029,0.259,0.051,0.112,0.8,0.137,0.02,0.012,0.215,0.387,0.046,0.065,0.021,0.001,0.004
25/7/35 17:00,0,0,0.207,0.022,0.003,0.009,0.013,0.05,0.117,0.801,0.001,0.007,0.042,0.001,0.047,2.41E-05,0.084,0.006,0.006,0.002,0,0,0.207,0.022,0.003,0.009,0.013,0.05,0.117,0.801,0.001,0.007,0.042,0.001,0.047,2.41E-05,0.084,0.006,0.006,0.002
25/7/35 18:00,0,0,0.315,0,0,0.006,0,0.053,0.14,0.702,0,0.005,0.085,0,0,0,0.137,0,0.005,0.002,0,0,0.315,0,0,0.006,0,0.053,0.14,0.702,0,0.005,0.085,0,0,0,0.137,0,0.005,0.002
25/7/35 19:00,0,0,0.42,0,0,0.015,0,0.113,0.105,0.668,0,0.006,0.083,0,0,0,0.315,0,0.106,0.003,0,0,0.42,0,0,0.015,0,0.113,0.105,0.668,0,0.006,0.083,0,0,0,0.315,0,0.106,0.003
25/7/35 20:00,0,0,0.487,0,0,0.028,0,0.101,0.135,0.698,0,0.01,0.036,0,0,0,0.659,0,0.357,0.006,0,0,0.487,0,0,0.028,0,0.101,0.135,0.698,0,0.01,0.036,0,0,0,0.659,0,0.357,0.006
25/7/35 21:00,0,0,0.616,0,0,0.03,0,0.083,0.196,0.806,0,0.008,0.036,0,0,0,0.741,0,0.447,0.002,0,0,0.616,0,0,0.03,0,0.083,0.196,0.806,0,0.008,0.036,0,0,0,0.741,0,0.447,0.002
25/7/35 22:00,0,0,0.718,0,0,0.013,0,0.076,0.181,0.854,0,0.009,0.022,0,0,0,0.737,0,0.477,0.002,0,0,0.718,0,0,0.013,0,0.076,0.181,0.854,0,0.009,0.022,0,0,0,0.737,0,0.477,0.002
25/7/35 23:00,0,0,0.816,0,0,0.058,0,0.075,0.052,0.883,0,0.045,0.017,0,0,0,0.729,0,0.487,0.004,0,0,0.816,0,0,0.058,0,0.075,0.052,0.883,0,0.045,0.017,0,0,0,0.729,0,0.487,0.004
26/7/35 0:00,0,0,0.85,0,0,0.13,0,0.054,0.011,0.855,0,0.072,0.018,0,0,0,0.75,0,0.55,0.038,0,0,0.85,0,0,0.13,0,0.054,0.011,0.855,0,0.072,0.018,0,0,0,0.75,0,0.55,0.038
26/7/35 1:00,0,0,0.84,0,0,0.169,0,0.051,0.025,0.835,0,0.056,0.019,0,0,0,0.788,0,0.7,0.11,0,0,0.84,0,0,0.169,0,0.051,0.025,0.835,0,0.056,0.019,0,0,0,0.788,0,0.7,0.11
26/7/35 2:00,0,0,0.805,0,0,0.212,0,0.034,0.031,0.847,0,0.076,0.014,0,0,0,0.785,0,0.788,0.162,0,0,0.805,0,0,0.212,0,0.034,0.031,0.847,0,0.076,0.014,0,0,0,0.785,0,0.788,0.162
26/7/35 3:00,0,0,0.754,0,0,0.227,0,0.033,0.016,0.866,0,0.09,0.01,0,0,0,0.753,0,0.81,0.182,0,0,0.754,0,0,0.227,0,0.033,0.016,0.866,0,0.09,0.01,0,0,0,0.753,0,0.81,0.182
26/7/35 4:00,0,0,0.752,0,0,0.201,0,0.037,0.014,0.884,0,0.108,0.008,0,0,0,0.736,0,0.814,0.173,0,0,0.752,0,0,0.201,0,0.037,0.014,0.884,0,0.108,0.008,0,0,0,0.736,0,0.814,0.173
26/7/35 5:00,0,0,0.746,0,0,0.238,0,0.036,0.015,0.84,0,0.106,0.004,0,0,0,0.739,0,0.755,0.165,0,0,0.746,0,0,0.238,0,0.036,0.015,0.84,0,0.106,0.004,0,0,0,0.739,0,0.755,0.165
26/7/35 6:00,0,0,0.731,0,0,0.258,0,0.041,0.016,0.863,0,0.08,0.01,0,0,0,0.72,0,0.751,0.129,0,0,0.731,0,0,0.258,0,0.041,0.016,0.863,0,0.08,0.01,0,0,0,0.72,0,0.751,0.129
26/7/35 7:00,0.17,0.002,0.693,0.04,0.002,0.2,0.024,0.029,0.027,0.867,0.07,0.086,0.018,0.021,0,0.044,0.705,0.108,0.729,0.057,0.17,0.002,0.693,0.04,0.002,0.2,0.024,0.029,0.027,0.867,0.07,0.086,0.018,0.021,0,0.044,0.705,0.108,0.729,0.057
26/7/35 8:00,0.507,0.081,0.594,0.13,0.072,0.21,0.265,0.014,0.021,0.84,0.554,0.072,0.029,0.054,0.185,0.168,0.649,0.605,0.598,0.012,0.507,0.081,0.594,0.13,0.072,0.21,0.265,0.014,0.021,0.84,0.554,0.072,0.029,0.054,0.185,0.168,0.649,0.605,0.598,0.012
26/7/35 9:00,0.731,0.302,0.558,0.242,0.148,0.148,0.562,0.007,0.015,0.852,0.733,0.087,0.013,0.08,0.53,0.262,0.437,0.707,0.525,0.005,0.731,0.302,0.558,0.242,0.148,0.148,0.562,0.007,0.015,0.852,0.733,0.087,0.013,0.08,0.53,0.262,0.437,0.707,0.525,0.005
26/7/35 10:00,0.702,0.369,0.442,0.457,0.288,0.127,0.559,0.001,0.012,0.837,0.691,0.059,0.007,0.152,0.731,0.33,0.297,0.727,0.433,0.001,0.702,0.369,0.442,0.457,0.288,0.127,0.559,0.001,0.012,0.837,0.691,0.059,0.007,0.152,0.731,0.33,0.297,0.727,0.433,0.001
26/7/35 11:00,0.664,0.446,0.28,0.636,0.252,0.127,0.623,0.002,0.005,0.747,0.646,0.028,0,0.109,0.684,0.344,0.192,0.766,0.281,0.002,0.664,0.446,0.28,0.636,0.252,0.127,0.623,0.002,0.005,0.747,0.646,0.028,0,0.109,0.684,0.344,0.192,0.766,0.281,0.002
26/7/35 12:00,0.657,0.421,0.276,0.641,0.26,0.1,0.608,0,0.003,0.681,0.641,0.02,0.003,0.1,0.639,0.352,0.151,0.779,0.177,0.012,0.657,0.421,0.276,0.641,0.26,0.1,0.608,0,0.003,0.681,0.641,0.02,0.003,0.1,0.639,0.352,0.151,0.779,0.177,0.012
26/7/35 13:00,0.689,0.474,0.317,0.563,0.253,0.071,0.622,0.003,0.002,0.723,0.674,0.003,0.003,0.088,0.643,0.293,0.119,0.796,0.119,0.029,0.689,0.474,0.317,0.563,0.253,0.071,0.622,0.003,0.002,0.723,0.674,0.003,0.003,0.088,0.643,0.293,0.119,0.796,0.119,0.029
26/7/35 14:00,0.718,0.483,0.314,0.758,0.252,0.036,0.669,0.002,0,0.561,0.717,0,0.003,0.082,0.684,0.246,0.113,0.743,0.095,0.042,0.718,0.483,0.314,0.758,0.252,0.036,0.669,0.002,0,0.561,0.717,0,0.003,0.082,0.684,0.246,0.113,0.743,0.095,0.042
26/7/35 15:00,0.714,0.338,0.335,0.759,0.179,0.077,0.705,0.001,0.002,0.338,0.671,0.001,0.003,0.062,0.721,0.22,0.153,0.177,0.091,0.022,0.714,0.338,0.335,0.759,0.179,0.077,0.705,0.001,0.002,0.338,0.671,0.001,0.003,0.062,0.721,0.22,0.153,0.177,0.091,0.022
26/7/35 16:00,0.227,0.089,0.412,0.58,0.149,0.144,0.277,0,0.001,0.258,0.222,0.002,0.002,0.037,0.539,0.12,0.133,0.049,0.119,0.016,0.227,0.089,0.412,0.58,0.149,0.144,0.277,0,0.001,0.258,0.222,0.002,0.002,0.037,0.539,0.12,0.133,0.049,0.119,0.016
26/7/35 17:00,0.001,0,0.486,0.187,0.01,0.199,0.014,0.002,0.001,0.256,0.001,0.005,0.013,7.51E-05,0.04,0.001,0.171,0.018,0.249,0.015,0.001,0,0.486,0.187,0.01,0.199,0.014,0.002,0.001,0.256,0.001,0.005,0.013,7.51E-05,0.04,0.001,0.171,0.018,0.249,0.015
26/7/35 18:00,0,0,0.539,0,0,0.214,0,0.008,0.001,0.221,0,0.008,0.013,0,0,0,0.228,0,0.565,0.014,0,0,0.539,0,0,0.214,0,0.008,0.001,0.221,0,0.008,0.013,0,0,0,0.228,0,0.565,0.014
26/7/35 19:00,0,0,0.681,0,0,0.269,0,0.018,0.009,0.144,0,0.025,0.013,0,0,0,0.225,0,0.816,0.017,0,0,0.681,0,0,0.269,0,0.018,0.009,0.144,0,0.025,0.013,0,0,0,0.225,0,0.816,0.017
26/7/35 20:00,0,0,0.796,0,0,0.479,0,0.006,0.024,0.115,0,0.06,0.017,0,0,0,0.212,0,0.851,0.078,0,0,0.796,0,0,0.479,0,0.006,0.024,0.115,0,0.06,0.017,0,0,0,0.212,0,0.851,0.078
26/7/35 21:00,0,0,0.854,0,0,0.644,0,0.017,0.031,0.088,0,0.276,0.054,0,0,0,0.199,0,0.889,0.228,0,0,0.854,0,0,0.644,0,0.017,0.031,0.088,0,0.276,0.054,0,0,0,0.199,0,0.889,0.228
26/7/35 22:00,0,0,0.907,0,0,0.674,0,0.047,0.026,0.086,0,0.363,0.037,0,0,0,0.202,0,0.912,0.251,0,0,0.907,0,0,0.674,0,0.047,0.026,0.086,0,0.363,0.037,0,0,0,0.202,0,0.912,0.251
26/7/35 23:00,0,0,0.906,0,0,0.718,0,0.079,0.04,0.076,0,0.291,0.066,0,0,0,0.335,0,0.926,0.149,0,0,0.906,0,0,0.718,0,0.079,0.04,0.076,0,0.291,0.066,0,0,0,0.335,0,0.926,0.149
27/7/35 0:00,0,0,0.885,0,0,0.744,0,0.139,0.096,0.077,0,0.199,0.085,0,0,0,0.541,0,0.915,0.269,0,0,0.885,0,0,0.744,0,0.139,0.096,0.077,0,0.199,0.085,0,0,0,0.541,0,0.915,0.269
27/7/35 1:00,0,0,0.848,0,0,0.609,0,0.197,0.172,0.145,0,0.199,0.116,0,0,0,0.729,0,0.899,0.396,0,0,0.848,0,0,0.609,0,0.197,0.172,0.145,0,0.199,0.116,0,0,0,0.729,0,0.899,0.396
27/7/35 2:00,0,0,0.803,0,0,0.486,0,0.248,0.223,0.183,0,0.155,0.166,0,0,0,0.742,0,0.919,0.349,0,0,0.803,0,0,0.486,0,0.248,0.223,0.183,0,0.155,0.166,0,0,0,0.742,0,0.919,0.349
27/7/35 3:00,0,0,0.757,0,0,0.328,0,0.336,0.275,0.21,0,0.062,0.214,0,0,0,0.774,0,0.927,0.359,0,0,0.757,0,0,0.328,0,0.336,0.275,0.21,0,0.062,0.214,0,0,0,0.774,0,0.927,0.359
27/7/35 4:00,0,0,0.748,0,0,0.191,0,0.487,0.258,0.25,0,0.01,0.232,0,0,0,0.86,0,0.913,0.337,0,0,0.748,0,0,0.191,0,0.487,0.258,0.25,0,0.01,0.232,0,0,0,0.86,0,0.913,0.337
27/7/35 5:00,0,0,0.741,0,0,0.132,0,0.542,0.26,0.286,0,0.043,0.243,0,0,0,0.845,0,0.917,0.318,0,0,0.741,0,0,0.132,0,0.542,0.26,0.286,0,0.043,0.243,0,0,0,0.845,0,0.917,0.318
27/7/35 6:00,0,0,0.743,0,0,0.116,0,0.618,0.273,0.256,0,0.099,0.231,0,0,0,0.833,0,0.906,0.333,0,0,0.743,0,0,0.116,0,0.618,0.273,0.256,0,0.099,0.231,0,0,0,0.833,0,0.906,0.333
27/7/35 7:00,0.197,0.002,0.689,0.174,0.003,0.076,0.025,0.689,0.283,0.259,0.088,0.152,0.184,0.049,0,0.126,0.824,0.218,0.897,0.382,0.197,0.002,0.689,0.174,0.003,0.076,0.025,0.689,0.283,0.259,0.088,0.152,0.184,0.049,0,0.126,0.824,0.218,0.897,0.382
27/7/35 8:00,0.578,0.161,0.741,0.446,0.214,0.05,0.295,0.678,0.27,0.26,0.567,0.146,0.118,0.216,0.216,0.432,0.711,0.747,0.778,0.289,0.578,0.161,0.741,0.446,0.214,0.05,0.295,0.678,0.27,0.26,0.567,0.146,0.118,0.216,0.216,0.432,0.711,0.747,0.778,0.289
27/7/35 9:00,0.754,0.423,0.61,0.722,0.691,0.041,0.663,0.639,0.22,0.245,0.754,0.112,0.07,0.564,0.573,0.508,0.482,0.803,0.704,0.089,0.754,0.423,0.61,0.722,0.691,0.041,0.663,0.639,0.22,0.245,0.754,0.112,0.07,0.564,0.573,0.508,0.482,0.803,0.704,0.089
27/7/35 10:00,0.718,0.405,0.316,0.803,0.683,0.046,0.697,0.683,0.193,0.198,0.714,0.098,0.038,0.708,0.735,0.483,0.287,0.804,0.484,0.041,0.718,0.405,0.316,0.803,0.683,0.046,0.697,0.683,0.193,0.198,0.714,0.098,0.038,0.708,0.735,0.483,0.287,0.804,0.484,0.041
27/7/35 11:00,0.674,0.318,0.234,0.806,0.627,0.04,0.639,0.697,0.124,0.165,0.665,0.063,0.028,0.646,0.674,0.536,0.37,0.804,0.235,0.019,0.674,0.318,0.234,0.806,0.627,0.04,0.639,0.697,0.124,0.165,0.665,0.063,0.028,0.646,0.674,0.536,0.37,0.804,0.235,0.019
27/7/35 12:00,0.667,0.34,0.244,0.795,0.59,0.021,0.61,0.641,0.07,0.147,0.651,0.019,0.025,0.621,0.628,0.425,0.456,0.799,0.144,0.016,0.667,0.34,0.244,0.795,0.59,0.021,0.61,0.641,0.07,0.147,0.651,0.019,0.025,0.621,0.628,0.425,0.456,0.799,0.144,0.016
27/7/35 13:00,0.691,0.398,0.275,0.772,0.615,0.024,0.633,0.62,0.04,0.129,0.676,0.004,0.025,0.651,0.631,0.441,0.443,0.813,0.127,0.008,0.691,0.398,0.275,0.772,0.615,0.024,0.633,0.62,0.04,0.129,0.676,0.004,0.025,0.651,0.631,0.441,0.443,0.813,0.127,0.008
27/7/35 14:00,0.713,0.421,0.261,0.447,0.659,0.006,0.671,0.618,0.037,0.157,0.713,0.011,0.036,0.7,0.668,0.39,0.437,0.677,0.118,0.009,0.713,0.421,0.261,0.447,0.659,0.006,0.671,0.618,0.037,0.157,0.713,0.011,0.036,0.7,0.668,0.39,0.437,0.677,0.118,0.009
27/7/35 15:00,0.628,0.201,0.269,0.415,0.702,0.008,0.704,0.552,0.024,0.208,0.681,0.01,0.037,0.706,0.605,0.226,0.443,0.658,0.089,0.007,0.628,0.201,0.269,0.415,0.702,0.008,0.704,0.552,0.024,0.208,0.681,0.01,0.037,0.706,0.605,0.226,0.443,0.658,0.089,0.007
27/7/35 16:00,0.182,0.036,0.29,0.577,0.305,0.033,0.276,0.546,0.028,0.282,0.224,0.017,0.115,0.223,0.47,0.136,0.456,0.564,0.088,0.004,0.182,0.036,0.29,0.577,0.305,0.033,0.276,0.546,0.028,0.282,0.224,0.017,0.115,0.223,0.47,0.136,0.456,0.564,0.088,0.004
27/7/35 17:00,0.001,0,0.335,0.063,0.017,0.074,0.017,0.688,0.03,0.346,0.003,0.015,0.22,0.001,0.052,0.001,0.381,0.053,0.147,0.001,0.001,0,0.335,0.063,0.017,0.074,0.017,0.688,0.03,0.346,0.003,0.015,0.22,0.001,0.052,0.001,0.381,0.053,0.147,0.001
27/7/35 18:00,0,0,0.324,0,0,0.129,0,0.8,0.021,0.416,0,0.01,0.277,0,0,0,0.307,0,0.369,0.002,0,0,0.324,0,0,0.129,0,0.8,0.021,0.416,0,0.01,0.277,0,0,0,0.307,0,0.369,0.002
27/7/35 19:00,0,0,0.395,0,0,0.155,0,0.778,0.008,0.52,0,0.022,0.28,0,0,0,0.096,0,0.473,0.01,0,0,0.395,0,0,0.155,0,0.778,0.008,0.52,0,0.022,0.28,0,0,0,0.096,0,0.473,0.01
27/7/35 20:00,0,0,0.397,0,0,0.247,0,0.721,0.013,0.607,0,0.057,0.283,0,0,0,0.084,0,0.669,0.032,0,0,0.397,0,0,0.247,0,0.721,0.013,0.607,0,0.057,0.283,0,0,0,0.084,0,0.669,0.032
27/7/35 21:00,0,0,0.362,0,0,0.313,0,0.675,0.002,0.631,0,0.11,0.322,0,0,0,0.039,0,0.843,0.033,0,0,0.362,0,0,0.313,0,0.675,0.002,0.631,0,0.11,0.322,0,0,0,0.039,0,0.843,0.033
27/7/35 22:00,0,0,0.301,0,0,0.292,0,0.627,0.017,0.67,0,0.311,0.409,0,0,0,0.013,0,0.88,0.039,0,0,0.301,0,0,0.292,0,0.627,0.017,0.67,0,0.311,0.409,0,0,0,0.013,0,0.88,0.039
