Datetime,NNSW SOLAR,TAS SOLAR,SQ WIND,GG SOLAR,VIC SOLAR,CNQ WIND,SNSW SOLAR,VIC WIND,SNW WIND,TAS WIND,CNSW SOLAR,NNSW WIND,SNSW WIND,SNW SOLAR,SA SOLAR,SQ SOLAR,SA WIND,CNQ SOLAR,GG WIND,CNSW WIND
9/04/1935 5:00,0,0,0.05,0,0,0.073,0,0.259,0.18,0.881,0,0.132,0.081,0,0,0,0.033,0,0.053,0.04
9/04/1935 6:00,0.039,0,0.062,0.004,0,0.111,0.001,0.246,0.129,0.83,0.029,0.144,0.058,0.004,0,0.042,0.024,0.03,0.035,0.019
9/04/1935 7:00,0.463,0.135,0.018,0.269,0.079,0.093,0.226,0.21,0.083,0.677,0.427,0.098,0.038,0.266,0.052,0.637,0.004,0.172,0.074,0.011
9/04/1935 8:00,0.959,0.209,0.011,0.833,0.27,0.101,0.72,0.144,0.048,0.678,0.945,0.034,0.043,0.889,0.333,0.964,0.005,0.504,0.125,0.005
9/04/1935 9:00,0.942,0.178,0.009,0.923,0.226,0.088,0.853,0.117,0.045,0.743,0.932,0,0.026,0.908,0.542,0.958,0.001,0.802,0.09,0.014
9/04/1935 10:00,0.906,0.327,0.015,0.911,0.418,0.087,0.775,0.081,0.049,0.774,0.89,0.004,0.012,0.853,0.783,0.927,0.002,0.887,0.07,0.022
9/04/1935 11:00,0.871,0.265,0.023,0.9,0.502,0.096,0.733,0.058,0.056,0.759,0.853,0.005,0.014,0.813,0.829,0.903,0.005,0.887,0.083,0.014
9/04/1935 12:00,0.86,0.296,0.029,0.884,0.506,0.129,0.667,0.028,0.072,0.654,0.842,0.001,0.022,0.805,0.771,0.902,0.007,0.867,0.079,0.034
9/04/1935 13:00,0.895,0.381,0.052,0.881,0.476,0.151,0.724,0.042,0.099,0.56,0.871,0.009,0.022,0.833,0.81,0.916,0.018,0.878,0.071,0.056
9/04/1935 14:00,0.924,0.294,0.079,0.901,0.384,0.162,0.844,0.04,0.108,0.461,0.913,0.016,0.007,0.878,0.848,0.926,0.058,0.889,0.055,0.068
9/04/1935 15:00,0.93,0.33,0.097,0.893,0.399,0.203,0.863,0.038,0.106,0.527,0.927,0.09,0.035,0.894,0.885,0.921,0.055,0.89,0.027,0.074
9/04/1935 16:00,0.447,0.096,0.099,0.843,0.348,0.254,0.547,0.068,0.099,0.479,0.484,0.199,0.039,0.45,0.611,0.44,0.04,0.557,0.007,0.059
9/04/1935 17:00,0.039,0.014,0.095,0.249,0.066,0.333,0.084,0.148,0.125,0.467,0.041,0.303,0.055,0.044,0.179,0.039,0.02,0.186,0.014,0.067
9/04/1935 18:00,0,0,0.082,0,0,0.381,0,0.174,0.16,0.414,0,0.292,0.05,0,0.003,0,0.035,0,0.139,0.153
9/04/1935 19:00,0,0,0.027,0,0,0.39,0,0.133,0.188,0.365,0,0.243,0.048,0,0,0,0.047,0,0.263,0.307
9/04/1935 20:00,0,0,0.049,0,0,0.472,0,0.112,0.274,0.377,0,0.257,0.039,0,0,0,0.014,0,0.242,0.305
9/04/1935 21:00,0,0,0.182,0,0,0.505,0,0.1,0.305,0.291,0,0.346,0.034,0,0,0,0.073,0,0.189,0.333
9/04/1935 22:00,0,0,0.26,0,0,0.576,0,0.079,0.267,0.251,0,0.495,0.065,0,0,0,0.368,0,0.323,0.299
9/04/1935 23:00,0,0,0.274,0,0,0.573,0,0.082,0.292,0.315,0,0.556,0.165,0,0,0,0.428,0,0.361,0.231
10/04/1935 0:00,0,0,0.906,0,0,0.838,0,0.708,0.001,0.545,0,0.288,0.09,0,0,0,0.106,0,0.76,0.241
10/04/1935 1:00,0,0,0.903,0,0,0.742,0,0.735,0.007,0.791,0,0.282,0.051,0,0,0,0.186,0,0.687,0.202
10/04/1935 2:00,0,0,0.894,0,0,0.467,0,0.763,0.007,0.937,0,0.241,0.024,0,0,0,0.208,0,0.761,0.188
10/04/1935 3:00,0,0,0.82,0,0,0.184,0,0.749,0.001,0.971,0,0.223,0.025,0,0,0,0.281,0,0.751,0.185
10/04/1935 4:00,0,0,0.733,0,0,0.174,0,0.698,0.001,0.954,0,0.132,0.037,0,0,0,0.306,0,0.769,0.141
10/04/1935 5:00,0,0,0.671,0,0,0.272,0,0.727,0.004,0.933,0,0.106,0.041,0,0,0,0.33,0,0.812,0.134
10/04/1935 6:00,0.044,0,0.526,0.004,0,0.207,0,0.788,0.029,0.914,0.023,0.13,0.061,0.003,0,0.047,0.334,0.034,0.812,0.258
10/04/1935 7:00,0.426,0.093,0.187,0.264,0.086,0.202,0.185,0.79,0.055,0.902,0.307,0.116,0.031,0.169,0.047,0.576,0.323,0.34,0.794,0.492
10/04/1935 8:00,0.915,0.355,0.138,0.899,0.502,0.254,0.492,0.702,0.03,0.889,0.581,0.076,0.024,0.693,0.576,0.928,0.295,0.854,0.767,0.279
10/04/1935 9:00,0.915,0.508,0.087,0.934,0.655,0.216,0.816,0.61,0.017,0.771,0.591,0.094,0.019,0.858,0.906,0.918,0.266,0.768,0.778,0.203
10/04/1935 10:00,0.839,0.531,0.128,0.929,0.799,0.236,0.742,0.574,0.013,0.586,0.657,0.072,0.028,0.73,0.882,0.87,0.254,0.813,0.668,0.135
10/04/1935 11:00,0.752,0.375,0.121,0.879,0.776,0.225,0.781,0.509,0.009,0.459,0.708,0.049,0.013,0.739,0.833,0.815,0.202,0.906,0.458,0.085
10/04/1935 12:00,0.768,0.229,0.183,0.802,0.755,0.242,0.77,0.451,0.004,0.404,0.721,0.015,0.021,0.644,0.785,0.752,0.193,0.905,0.254,0.063
10/04/1935 13:00,0.715,0.221,0.216,0.806,0.779,0.279,0.792,0.416,0.003,0.483,0.752,0.02,0.014,0.77,0.809,0.676,0.199,0.915,0.171,0.038
10/04/1935 14:00,0.66,0.093,0.227,0.891,0.82,0.275,0.831,0.422,0.008,0.449,0.745,0,0.008,0.836,0.844,0.62,0.183,0.866,0.138,0.017
10/04/1935 15:00,0.559,0.052,0.225,0.892,0.851,0.286,0.849,0.486,0.002,0.256,0.666,0.006,0.003,0.855,0.868,0.464,0.155,0.748,0.133,0.005
10/04/1935 16:00,0.265,0.04,0.247,0.379,0.634,0.32,0.625,0.55,0,0.274,0.396,0.005,0.007,0.435,0.844,0.204,0.134,0.376,0.176,0.001
10/04/1935 17:00,0.04,0.009,0.414,0.123,0.111,0.388,0.114,0.591,0.001,0.622,0.044,0.004,0.006,0.049,0.249,0.033,0.186,0.168,0.385,0
10/04/1935 18:00,0,0,0.64,0,0,0.495,0,0.602,0,0.889,0,0.002,0.064,0,0.003,0,0.254,0,0.549,0.002
10/04/1935 19:00,0,0,0.731,0,0,0.577,0,0.61,0.004,0.927,0,0.005,0.098,0,0,0,0.202,0,0.62,0.002
10/04/1935 20:00,0,0,0.768,0,0,0.645,0,0.66,0.008,0.931,0,0.002,0.123,0,0,0,0.195,0,0.811,0.002
10/04/1935 21:00,0,0,0.801,0,0,0.708,0,0.684,0.022,0.901,0,0.001,0.115,0,0,0,0.205,0,0.783,0.002
10/04/1935 22:00,0,0,0.835,0,0,0.739,0,0.782,0.01,0.884,0,0,0.104,0,0,0,0.323,0,0.708,0.008
10/04/1935 23:00,0,0,0.866,0,0,0.796,0,0.841,0.003,0.93,0,0.009,0.125,0,0,0,0.508,0,0.711,0.004
11/04/1935 0:00,0,0,0.889,0,0,0.736,0,0.828,0.001,0.923,0,0.067,0.15,0,0,0,0.628,0,0.754,0
11/04/1935 1:00,0,0,0.841,0,0,0.716,0,0.802,0.001,0.888,0,0.097,0.198,0,0,0,0.696,0,0.695,0
11/04/1935 2:00,0,0,0.777,0,0,0.656,0,0.79,0,0.863,0,0.106,0.303,0,0,0,0.72,0,0.704,0.001
11/04/1935 3:00,0,0,0.741,0,0,0.635,0,0.78,0.002,0.912,0,0.099,0.4,0,0,0,0.676,0,0.762,0.005
11/04/1935 4:00,0,0,0.651,0,0,0.55,0,0.817,0.019,0.909,0,0.149,0.482,0,0,0,0.646,0,0.864,0.003
11/04/1935 5:00,0,0,0.583,0,0,0.45,0,0.879,0.077,0.947,0,0.13,0.502,0,0,0,0.743,0,0.897,0.003
11/04/1935 6:00,0.043,0,0.542,0.004,0,0.429,0.001,0.907,0.155,0.926,0.026,0.07,0.473,0.003,0,0.043,0.801,0.035,0.912,0.002
11/04/1935 7:00,0.433,0.177,0.364,0.218,0.077,0.31,0.203,0.874,0.215,0.933,0.395,0.025,0.533,0.259,0.055,0.566,0.842,0.293,0.91,0.005
11/04/1935 8:00,0.886,0.437,0.313,0.245,0.212,0.427,0.637,0.758,0.197,0.9,0.859,0.034,0.306,0.519,0.488,0.92,0.842,0.705,0.871,0.086
11/04/1935 9:00,0.89,0.469,0.203,0.529,0.451,0.341,0.736,0.571,0.149,0.946,0.868,0.051,0.227,0.501,0.843,0.909,0.469,0.772,0.882,0.072
11/04/1935 10:00,0.85,0.619,0.111,0.91,0.52,0.309,0.656,0.646,0.124,0.932,0.829,0.041,0.178,0.612,0.829,0.88,0.295,0.814,0.803,0.093
11/04/1935 11:00,0.81,0.614,0.109,0.823,0.519,0.267,0.671,0.673,0.087,0.955,0.801,0.042,0.126,0.734,0.79,0.851,0.441,0.772,0.66,0.104
11/04/1935 12:00,0.78,0.597,0.108,0.784,0.411,0.216,0.711,0.688,0.064,0.962,0.791,0.044,0.118,0.732,0.753,0.83,0.488,0.558,0.401,0.079
11/04/1935 13:00,0.785,0.646,0.148,0.841,0.244,0.233,0.733,0.757,0.069,0.954,0.798,0.037,0.153,0.764,0.772,0.861,0.516,0.475,0.214,0.064
11/04/1935 14:00,0.864,0.407,0.151,0.812,0.506,0.35,0.788,0.805,0.057,0.957,0.842,0.022,0.164,0.786,0.798,0.895,0.461,0.686,0.165,0.059
11/04/1935 15:00,0.842,0.167,0.155,0.766,0.593,0.361,0.784,0.797,0.045,0.96,0.822,0.012,0.198,0.805,0.829,0.887,0.38,0.868,0.144,0.039
11/04/1935 16:00,0.417,0.069,0.225,0.771,0.487,0.429,0.576,0.845,0.082,0.952,0.432,0.006,0.232,0.392,0.673,0.423,0.461,0.629,0.16,0.05
11/04/1935 17:00,0.042,0.006,0.357,0.242,0.074,0.563,0.089,0.871,0.095,0.957,0.044,0.006,0.251,0.048,0.245,0.037,0.555,0.173,0.272,0.066
11/04/1935 18:00,0,0,0.488,0,0,0.695,0,0.872,0.218,0.902,0,0.005,0.257,0,0.002,0,0.676,0,0.457,0.052
11/04/1935 19:00,0,0,0.59,0,0,0.613,0,0.871,0.298,0.927,0,0.004,0.535,0,0,0,0.687,0,0.677,0.041
11/04/1935 20:00,0,0,0.552,0,0,0.585,0,0.886,0.275,0.922,0,0,0.705,0,0,0,0.577,0,0.875,0.045
11/04/1935 21:00,0,0,0.503,0,0,0.656,0,0.902,0.303,0.943,0,0.002,0.756,0,0,0,0.467,0,0.832,0.061
11/04/1935 22:00,0,0,0.388,0,0,0.562,0,0.871,0.421,0.937,0,0.006,0.858,0,0,0,0.528,0,0.823,0.09
11/04/1935 23:00,0,0,0.382,0,0,0.585,0,0.822,0.45,0.935,0,0.015,0.88,0,0,0,0.569,0,0.858,0.159
12/04/1935 0:00,0,0,0.406,0,0,0.499,0,0.811,0.443,0.922,0,0.009,0.854,0,0,0,0.554,0,0.858,0.265
12/04/1935 1:00,0,0,0.333,0,0,0.447,0,0.935,0.455,0.944,0,0.004,0.838,0,0,0,0.529,0,0.782,0.422
12/04/1935 2:00,0,0,0.275,0,0,0.594,0,0.949,0.495,0.929,0,0.05,0.83,0,0,0,0.549,0,0.746,0.568
12/04/1935 3:00,0,0,0.306,0,0,0.611,0,0.893,0.498,0.963,0,0.26,0.854,0,0,0,0.338,0,0.699,0.631
12/04/1935 4:00,0,0,0.306,0,0,0.493,0,0.73,0.462,0.933,0,0.444,0.831,0,0,0,0.293,0,0.724,0.793
12/04/1935 5:00,0,0,0.216,0,0,0.508,0,0.828,0.443,0.943,0,0.581,0.829,0,0,0,0.638,0,0.692,0.83
12/04/1935 6:00,0.042,0,0.126,0.004,0,0.442,0,0.911,0.512,0.931,0.025,0.599,0.727,0.002,0,0.045,0.712,0.032,0.655,0.881
12/04/1935 7:00,0.415,0.01,0.068,0.272,0.106,0.497,0.232,0.933,0.512,0.189,0.333,0.482,0.627,0.256,0.052,0.557,0.692,0.406,0.594,0.886
12/04/1935 8:00,0.862,0.017,0.007,0.898,0.537,0.737,0.632,0.943,0.504,0.471,0.798,0.377,0.683,0.805,0.343,0.908,0.584,0.871,0.6,0.797
12/04/1935 9:00,0.871,0.024,0.004,0.937,0.688,0.521,0.817,0.955,0.498,0.018,0.811,0.244,0.532,0.819,0.649,0.905,0.364,0.907,0.507,0.725
12/04/1935 10:00,0.839,0.032,0.003,0.937,0.537,0.397,0.805,0.96,0.608,0.488,0.797,0.222,0.369,0.781,0.658,0.875,0.208,0.87,0.408,0.688
12/04/1935 11:00,0.803,0.048,0.003,0.913,0.564,0.286,0.768,0.892,0.452,0.406,0.775,0.217,0.295,0.741,0.637,0.853,0.08,0.909,0.256,0.63
12/04/1935 12:00,0.789,0.092,0.005,0.905,0.502,0.239,0.748,0.902,0.285,0.896,0.769,0.219,0.149,0.713,0.623,0.838,0.031,0.85,0.211,0.556
12/04/1935 13:00,0.814,0.077,0.001,0.897,0.433,0.251,0.756,0.843,0.356,0.658,0.789,0.189,0.108,0.749,0.621,0.859,0.037,0.709,0.185,0.515
12/04/1935 14:00,0.827,0.056,0.007,0.903,0.191,0.233,0.785,0.741,0.314,0.538,0.814,0.174,0.071,0.779,0.611,0.892,0.048,0.713,0.108,0.352
12/04/1935 15:00,0.815,0.032,0.009,0.89,0.128,0.181,0.794,0.704,0.136,0.956,0.805,0.147,0.055,0.74,0.509,0.879,0.048,0.631,0.06,0.299
12/04/1935 16:00,0.389,0.025,0.045,0.833,0.047,0.192,0.293,0.798,0.116,0.418,0.411,0.159,0.192,0.351,0.219,0.419,0.103,0.271,0.046,0.309
12/04/1935 17:00,0.038,0.002,0.284,0.245,0.017,0.284,0.04,0.887,0.226,0.053,0.042,0.138,0.323,0.046,0.122,0.036,0.181,0.148,0.263,0.459
12/04/1935 18:00,0,0,0.471,0,0,0.325,0,0.893,0.299,0.069,0,0.135,0.43,0,0.001,0,0.366,0,0.636,0.61
12/04/1935 19:00,0,0,0.607,0,0,0.371,0,0.84,0.253,0.535,0,0.168,0.379,0,0,0,0.559,0,0.71,0.678
12/04/1935 20:00,0,0,0.774,0,0,0.415,0,0.824,0.232,0.709,0,0.198,0.416,0,0,0,0.631,0,0.764,0.625
12/04/1935 21:00,0,0,0.863,0,0,0.37,0,0.773,0.258,0.847,0,0.267,0.437,0,0,0,0.636,0,0.7,0.281
12/04/1935 22:00,0,0,0.793,0,0,0.313,0,0.736,0.211,0.962,0,0.242,0.537,0,0,0,0.655,0,0.639,0.121
12/04/1935 23:00,0,0,0.83,0,0,0.246,0,0.716,0.122,0.754,0,0.266,0.674,0,0,0,0.642,0,0.51,0.143
13/04/1935 0:00,0,0,0.806,0,0,0.139,0,0.73,0.064,0.913,0,0.389,0.723,0,0,0,0.524,0,0.302,0.096
13/04/1935 1:00,0,0,0.783,0,0,0.054,0,0.779,0.124,0.697,0,0.353,0.675,0,0,0,0.384,0,0.244,0.056
13/04/1935 2:00,0,0,0.694,0,0,0.025,0,0.794,0.179,0.975,0,0.224,0.578,0,0,0,0.335,0,0.131,0.041
13/04/1935 3:00,0,0,0.588,0,0,0.017,0,0.847,0.163,0.97,0,0.251,0.461,0,0,0,0.302,0,0.149,0.035
13/04/1935 4:00,0,0,0.504,0,0,0.003,0,0.901,0.116,0.858,0,0.302,0.39,0,0,0,0.312,0,0.154,0.016
13/04/1935 5:00,0,0,0.409,0,0,0.007,0,0.929,0.116,0.528,0,0.352,0.369,0,0,0,0.259,0,0.203,0.011
13/04/1935 6:00,0.039,0,0.349,0.004,0,0.001,0,0.936,0.095,0.226,0.022,0.432,0.346,0.002,0,0.05,0.282,0.031,0.286,0.002
13/04/1935 7:00,0.416,0.165,0.224,0.172,0.113,0.002,0.033,0.886,0.034,0.316,0.282,0.372,0.181,0.03,0.046,0.517,0.315,0.386,0.37,0.004
13/04/1935 8:00,0.865,0.142,0.163,0.589,0.231,0.003,0.149,0.874,0.05,0.284,0.667,0.231,0.055,0.017,0.321,0.88,0.229,0.837,0.332,0.023
13/04/1935 9:00,0.867,0.135,0.091,0.666,0.479,0.004,0.414,0.804,0.061,0.963,0.706,0.124,0.046,0.026,0.463,0.883,0.174,0.9,0.229,0.044
13/04/1935 10:00,0.836,0.294,0.112,0.676,0.508,0.001,0.434,0.717,0.152,0.753,0.669,0.062,0.082,0.07,0.324,0.854,0.108,0.89,0.145,0.067
13/04/1935 11:00,0.802,0.394,0.122,0.732,0.356,0.008,0.641,0.54,0.111,0.955,0.69,0.021,0.096,0.074,0.472,0.813,0.076,0.879,0.08,0.025
13/04/1935 12:00,0.789,0.362,0.081,0.817,0.268,0.041,0.688,0.348,0.164,0.963,0.639,0.019,0.08,0.33,0.572,0.798,0.062,0.713,0.076,0.06
13/04/1935 13:00,0.816,0.557,0.08,0.743,0.425,0.116,0.769,0.263,0.214,0.969,0.494,0.03,0.092,0.487,0.562,0.811,0.04,0.541,0.127,0.099
13/04/1935 14:00,0.829,0.639,0.06,0.815,0.511,0.17,0.72,0.244,0.201,0.948,0.502,0.078,0.106,0.313,0.618,0.842,0.026,0.488,0.149,0.125
13/04/1935 15:00,0.818,0.558,0.054,0.841,0.609,0.163,0.625,0.25,0.198,0.96,0.66,0.131,0.103,0.153,0.722,0.841,0.046,0.599,0.091,0.197
13/04/1935 16:00,0.328,0.33,0.074,0.8,0.321,0.231,0.507,0.275,0.231,0.94,0.313,0.211,0.084,0.191,0.595,0.397,0.033,0.615,0.044,0.331
13/04/1935 17:00,0.033,0.025,0.087,0.23,0.061,0.329,0.075,0.326,0.267,0.973,0.034,0.298,0.073,0.037,0.218,0.034,0.059,0.182,0.067,0.298
13/04/1935 18:00,0,0,0.062,0,0,0.355,0,0.322,0.205,0.946,0,0.458,0.069,0,0.002,0,0.06,0,0.095,0.277
13/04/1935 19:00,0,0,0.023,0,0,0.391,0,0.342,0.15,0.922,0,0.522,0.047,0,0,0,0.097,0,0.025,0.319
13/04/1935 20:00,0,0,0.019,0,0,0.425,0,0.33,0.154,0.888,0,0.534,0.06,0,0,0,0.033,0,0.003,0.35
13/04/1935 21:00,0,0,0.01,0,0,0.391,0,0.292,0.155,0.904,0,0.582,0.093,0,0,0,0.007,0,0.002,0.374
13/04/1935 22:00,0,0,0.062,0,0,0.323,0,0.327,0.102,0.977,0,0.688,0.242,0,0,0,0.016,0,0.002,0.282
13/04/1935 23:00,0,0,0.034,0,0,0.344,0,0.367,0.096,0.955,0,0.705,0.489,0,0,0,0.018,0,0.011,0.283
14/04/1935 0:00,0,0,0.021,0,0,0.291,0,0.376,0.077,0.971,0,0.688,0.591,0,0,0,0.021,0,0.258,0.28
14/04/1935 1:00,0,0,0.031,0,0,0.214,0,0.377,0.069,0.975,0,0.746,0.56,0,0,0,0.064,0,0.25,0.344
14/04/1935 2:00,0,0,0.036,0,0,0.052,0,0.402,0.065,0.976,0,0.83,0.426,0,0,0,0.064,0,0.122,0.317
14/04/1935 3:00,0,0,0.04,0,0,0.013,0,0.455,0.025,0.973,0,0.844,0.264,0,0,0,0.035,0,0.131,0.299
14/04/1935 4:00,0,0,0.021,0,0,0.017,0,0.509,0.007,0.961,0,0.803,0.215,0,0,0,0.046,0,0.153,0.309
14/04/1935 5:00,0,0,0.003,0,0,0.013,0,0.46,0.002,0.971,0,0.724,0.16,0,0,0,0.063,0,0.137,0.38
14/04/1935 6:00,0.031,0,0.003,0.003,0,0.011,0,0.318,0.003,0.97,0.018,0.57,0.155,0.002,0,0.051,0.039,0.029,0.077,0.451
14/04/1935 7:00,0.322,0.129,0.001,0.26,0.061,0.009,0.213,0.182,0.002,0.965,0.286,0.313,0.126,0.261,0.044,0.477,0.036,0.377,0.037,0.416
14/04/1935 8:00,0.683,0.33,0.004,0.654,0.282,0,0.665,0.043,0.002,0.897,0.727,0.198,0.062,0.839,0.269,0.864,0.033,0.845,0.012,0.257
14/04/1935 9:00,0.712,0.462,0.002,0.875,0.22,0.006,0.816,0.063,0.001,0.92,0.848,0.163,0.036,0.881,0.339,0.866,0.019,0.82,0.012,0.14
14/04/1935 10:00,0.797,0.613,0.007,0.867,0.258,0.004,0.683,0.064,0.002,0.915,0.847,0.13,0.009,0.846,0.362,0.84,0.01,0.844,0.008,0.036
14/04/1935 11:00,0.776,0.53,0.017,0.752,0.386,0.002,0.706,0.04,0.006,0.925,0.816,0.082,0.014,0.804,0.28,0.815,0.006,0.785,0.025,0.027
14/04/1935 12:00,0.736,0.613,0.018,0.357,0.478,0.003,0.767,0.042,0.019,0.943,0.817,0.024,0.043,0.793,0.312,0.803,0.003,0.725,0.048,0.017
14/04/1935 13:00,0.791,0.614,0.005,0.375,0.553,0.039,0.813,0.039,0.018,0.939,0.847,0.006,0.004,0.82,0.3,0.774,0,0.754,0.064,0.016
14/04/1935 14:00,0.708,0.594,0.014,0.527,0.661,0.183,0.855,0.052,0.036,0.905,0.881,0.023,0.024,0.863,0.39,0.758,0,0.598,0.151,0.03
14/04/1935 15:00,0.628,0.498,0.01,0.206,0.616,0.53,0.877,0.06,0.06,0.849,0.677,0.052,0.036,0.874,0.482,0.469,0.027,0.186,0.193,0.07
14/04/1935 16:00,0.297,0.17,0.02,0.133,0.451,0.608,0.526,0.029,0.093,0.872,0.317,0.127,0.06,0.429,0.468,0.159,0.149,0.139,0.203,0.073
14/04/1935 17:00,0.03,0.021,0.021,0.061,0.055,0.665,0.079,0.032,0.084,0.871,0.038,0.081,0.142,0.045,0.208,0.012,0.168,0.025,0.16,0.133
14/04/1935 18:00,0,0,0.149,0,0,0.741,0,0.061,0.092,0.759,0,0.064,0.17,0,0.001,0,0.337,0,0.095,0.138
14/04/1935 19:00,0,0,0.461,0,0,0.76,0,0.221,0.073,0.589,0,0.041,0.14,0,0,0,0.541,0,0.101,0.11
14/04/1935 20:00,0,0,0.586,0,0,0.713,0,0.16,0.073,0.666,0,0.019,0.122,0,0,0,0.622,0,0.104,0.053
14/04/1935 21:00,0,0,0.71,0,0,0.697,0,0.049,0.091,0.766,0,0.028,0.121,0,0,0,0.509,0,0.09,0.087
14/04/1935 22:00,0,0,0.649,0,0,0.628,0,0.008,0.097,0.764,0,0.148,0.085,0,0,0,0.503,0,0.035,0.106
14/04/1935 23:00,0,0,0.444,0,0,0.537,0,0.002,0.078,0.703,0,0.154,0.026,0,0,0,0.377,0,0.012,0.085
15/04/1935 0:00,0,0,0.188,0,0,0.505,0,0.001,0.045,0.748,0,0.128,0.009,0,0,0,0.189,0,0.007,0.049
15/04/1935 1:00,0,0,0.15,0,0,0.428,0,0.002,0.036,0.631,0,0.094,0.002,0,0,0,0.122,0,0.014,0.051
15/04/1935 2:00,0,0,0.259,0,0,0.376,0,0.003,0.036,0.553,0,0.11,0.004,0,0,0,0.091,0,0.051,0.034
15/04/1935 3:00,0,0,0.298,0,0,0.296,0,0.001,0.025,0.525,0,0.089,0,0,0,0,0.064,0,0.082,0.057
15/04/1935 4:00,0,0,0.186,0,0,0.208,0,0.003,0.011,0.313,0,0.063,0.001,0,0,0,0.054,0,0.193,0.047
15/04/1935 5:00,0,0,0.121,0,0,0.197,0,0.004,0.011,0.116,0,0.071,0.001,0,0,0,0.046,0,0.196,0.05
15/04/1935 6:00,0.03,0,0.008,0.004,0,0.186,0,0.004,0.008,0.051,0.019,0.062,0.01,0.003,0,0.017,0.033,0.003,0.174,0.096
15/04/1935 7:00,0.083,0.109,0.083,0.126,0.077,0.134,0.175,0.001,0.003,0.034,0.251,0.042,0.013,0.259,0.044,0.081,0.028,0.267,0.068,0.11
15/04/1935 8:00,0.192,0.264,0.079,0.151,0.175,0.022,0.453,0,0,0.047,0.694,0.024,0.001,0.845,0.393,0.105,0.029,0.815,0.026,0.105
15/04/1935 9:00,0.52,0.261,0.036,0.43,0.19,0.013,0.629,0,0.004,0.037,0.823,0.028,0.003,0.875,0.687,0.199,0.057,0.577,0.015,0.073
15/04/1935 10:00,0.805,0.479,0.154,0.76,0.207,0.035,0.594,0.012,0.002,0.005,0.856,0.008,0.003,0.773,0.329,0.194,0.101,0.529,0.017,0.036
15/04/1935 11:00,0.669,0.408,0.046,0.864,0.265,0.061,0.69,0.027,0.003,0.008,0.819,0.008,0,0.731,0.283,0.24,0.131,0.63,0.037,0.035
15/04/1935 12:00,0.649,0.394,0.032,0.841,0.206,0.088,0.655,0.078,0,0.004,0.816,0,0.011,0.772,0.409,0.255,0.137,0.676,0.059,0.086
15/04/1935 13:00,0.839,0.35,0.056,0.85,0.265,0.046,0.628,0.089,0.006,0.03,0.841,0,0.029,0.821,0.499,0.189,0.113,0.645,0.093,0.111
15/04/1935 14:00,0.65,0.21,0.052,0.862,0.196,0.039,0.632,0.08,0.002,0.227,0.877,0.002,0.037,0.865,0.468,0.183,0.135,0.042,0.103,0.158
15/04/1935 15:00,0.439,0.179,0.06,0.663,0.148,0.081,0.677,0.099,0.006,0.304,0.882,0.001,0.05,0.873,0.268,0.099,0.172,0.009,0.104,0.156
15/04/1935 16:00,0.268,0.039,0.083,0.626,0.069,0.194,0.379,0.165,0.001,0.222,0.43,0.001,0.097,0.431,0.332,0.156,0.191,0.15,0.112,0.125
15/04/1935 17:00,0.029,0.004,0.101,0.158,0.027,0.478,0.048,0.374,0.004,0.136,0.036,0.019,0.234,0.042,0.194,0.021,0.344,0.086,0.164,0.072
15/04/1935 18:00,0,0,0.062,0,0,0.561,0,0.523,0,0.149,0,0.018,0.426,0,0,0,0.517,0,0.205,0.093
15/04/1935 19:00,0,0,0.055,0,0,0.571,0,0.559,0.001,0.221,0,0.082,0.513,0,0,0,0.553,0,0.243,0.181
15/04/1935 20:00,0,0,0.03,0,0,0.446,0,0.476,0,0.337,0,0.32,0.556,0,0,0,0.592,0,0.14,0.304
15/04/1935 21:00,0,0,0.037,0,0,0.37,0,0.79,0.001,0.494,0,0.298,0.56,0,0,0,0.809,0,0.049,0.303
15/04/1935 22:00,0,0,0.03,0,0,0.239,0,0.915,0.004,0.796,0,0.354,0.632,0,0,0,0.914,0,0.022,0.323
15/04/1935 23:00,0,0,0.011,0,0,0.156,0,0.923,0.017,0.931,0,0.31,0.734,0,0,0,0.914,0,0.01,0.248
16/04/1935 0:00,0,0,0.002,0,0,0.131,0,0.953,0.08,0.953,0,0.281,0.738,0,0,0,0.923,0,0.001,0.263
16/04/1935 1:00,0,0,0.003,0,0,0.116,0,0.955,0.109,0.957,0,0.109,0.757,0,0,0,0.926,0,0.004,0.24
16/04/1935 2:00,0,0,0.001,0,0,0.05,0,0.953,0.116,0.956,0,0.028,0.798,0,0,0,0.884,0,0.002,0.205
16/04/1935 3:00,0,0,0.001,0,0,0.05,0,0.957,0.17,0.952,0,0.009,0.766,0,0,0,0.851,0,0,0.072
16/04/1935 4:00,0,0,0,0,0,0.022,0,0.959,0.193,0.959,0,0.004,0.62,0,0,0,0.892,0,0,0.02
16/04/1935 5:00,0,0,0.003,0,0,0.033,0,0.955,0.115,0.954,0,0,0.806,0,0,0,0.925,0,0,0.016
16/04/1935 6:00,0.033,0,0.002,0.004,0,0.017,0,0.944,0.195,0.938,0.019,0,0.823,0.002,0,0.032,0.85,0.026,0,0.01
16/04/1935 7:00,0.429,0.042,0,0.255,0.053,0.009,0.164,0.938,0.319,0.819,0.279,0.001,0.797,0.246,0.035,0.304,0.782,0.301,0.002,0.013
